Unnamed: 0,comment,label_id,label_lineage_names,label_name,label_uuid,point_id,point_media_deployment_campaign_key,point_media_deployment_key,point_media_id,point_media_key,point_media_path_best,point_pose_alt,point_pose_dep,point_pose_lat,point_pose_lon,point_pose_timestamp,point_x,point_y,tag_names,updated_at
1215,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035993,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540373,PR_20100605_004602_840_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004602_840_LC16.jpg,2.198,27.008374,-43.13709236,148.00437708,2010-06-05 00:46:02,0.1666666666666666,0.1666666666666666,,2021-03-31 02:22:36.799002
1219,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035995,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540373,PR_20100605_004602_840_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004602_840_LC16.jpg,2.198,27.008374,-43.13709236,148.00437708,2010-06-05 00:46:02,0.5,0.5,,2021-03-31 02:22:47.906009
1227,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2036103,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540600,PR_20100605_004949_849_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004949_849_LC16.jpg,2.06,23.471083,-43.13675764,148.00541389,2010-06-05 00:49:49,0.1666666666666666,0.1666666666666666,,2021-03-31 02:34:43.553654
1230,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035776,Tasmania201006,r20100604_230524_lanterns_14_shallow,2538994,PR_20100605_002303_689_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_002303_689_LC16.jpg,2.18,23.418558,-43.13645069,148.00572222,2010-06-05 00:23:03,0.1666666666666666,0.8333333333333334,,2021-03-31 01:57:15.799657
1242,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035827,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539529,PR_20100605_003158_742_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003158_742_LC16.jpg,2.1,23.7358,-43.13641389,148.00579028,2010-06-05 00:31:58,0.8333333333333334,0.8333333333333334,,2021-03-31 02:04:14.898296
1243,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035824,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539529,PR_20100605_003158_742_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003158_742_LC16.jpg,2.1,23.7358,-43.13641389,148.00579028,2010-06-05 00:31:58,0.8333333333333334,0.1666666666666666,,2021-03-31 02:04:20.061094
1247,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035837,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539555,PR_20100605_003224_742_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003224_742_LC16.jpg,2.23,22.452295,-43.13645625,148.00582986,2010-06-05 00:32:24,0.8333333333333334,0.8333333333333334,,2021-03-31 02:05:25.345256
1252,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035838,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539695,PR_20100605_003444_771_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003444_771_LC16.jpg,2.01,23.926321,-43.13640417,148.00579653,2010-06-05 00:34:44,0.1666666666666666,0.1666666666666666,,2021-03-31 02:05:45.757742
1257,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035872,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539907,PR_20100605_003816_799_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003816_799_LC16.jpg,1.855,22.967754,-43.13644097,148.00582083,2010-06-05 00:38:16,0.8333333333333334,0.8333333333333334,,2021-03-31 02:09:36.242298
1258,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035869,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539907,PR_20100605_003816_799_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003816_799_LC16.jpg,1.855,22.967754,-43.13644097,148.00582083,2010-06-05 00:38:16,0.8333333333333334,0.1666666666666666,,2021-03-31 02:09:36.245965
1259,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035870,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539907,PR_20100605_003816_799_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003816_799_LC16.jpg,1.855,22.967754,-43.13644097,148.00582083,2010-06-05 00:38:16,0.5,0.5,,2021-03-31 02:09:36.245970
1268,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035917,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540132,PR_20100605_004201_832_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004201_832_LC16.jpg,1.875,21.216246,-43.136975,148.00518333,2010-06-05 00:42:01,0.8333333333333334,0.8333333333333334,,2021-03-31 02:16:35.944523
1269,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035915,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540132,PR_20100605_004201_832_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004201_832_LC16.jpg,1.875,21.216246,-43.136975,148.00518333,2010-06-05 00:42:01,0.5,0.5,,2021-03-31 02:16:35.948019
1275,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035900,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540094,PR_20100605_004123_839_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004123_839_LC16.jpg,1.923,22.564363,-43.13689097,148.00535556,2010-06-05 00:41:23,0.5,0.5,,2021-03-31 02:15:27.474575
1276,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035902,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540094,PR_20100605_004123_839_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004123_839_LC16.jpg,1.923,22.564363,-43.13689097,148.00535556,2010-06-05 00:41:23,0.8333333333333334,0.8333333333333334,,2021-03-31 02:15:29.746167
1277,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035901,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540094,PR_20100605_004123_839_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004123_839_LC16.jpg,1.923,22.564363,-43.13689097,148.00535556,2010-06-05 00:41:23,0.1666666666666666,0.8333333333333334,,2021-03-31 02:15:32.621583
1278,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035898,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540094,PR_20100605_004123_839_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004123_839_LC16.jpg,1.923,22.564363,-43.13689097,148.00535556,2010-06-05 00:41:23,0.1666666666666666,0.1666666666666666,,2021-03-31 02:15:34.946524
1280,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035940,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540209,PR_20100605_004318_820_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004318_820_LC16.jpg,2.033,23.447335,-43.13713611,148.00482986,2010-06-05 00:43:18,0.5,0.5,,2021-03-31 02:18:16.564860
1285,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035949,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540215,PR_20100605_004324_859_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004324_859_LC16.jpg,2.095,23.604368,-43.13715278,148.00479861,2010-06-05 00:43:24,0.8333333333333334,0.1666666666666666,,2021-03-31 02:21:08.491500
1290,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035962,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540245,PR_20100605_004354_826_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004354_826_LC16.jpg,1.82,23.687458,-43.13720208,148.004675,2010-06-05 00:43:54,0.8333333333333334,0.8333333333333334,,2021-03-31 02:21:39.043570
1301,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035999,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540376,PR_20100605_004605_824_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004605_824_LC16.jpg,1.76,27.320727,-43.13708681,148.00438819,2010-06-05 00:46:05,0.8333333333333334,0.1666666666666666,,2021-03-31 02:22:57.217225
1304,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2036001,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540376,PR_20100605_004605_824_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004605_824_LC16.jpg,1.76,27.320727,-43.13708681,148.00438819,2010-06-05 00:46:05,0.1666666666666666,0.8333333333333334,,2021-03-31 02:23:05.346790
1305,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2036006,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540400,PR_20100605_004629_835_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004629_835_LC16.jpg,1.8,26.642017,-43.13705208,148.00449097,2010-06-05 00:46:29,0.1666666666666666,0.8333333333333334,,2021-03-31 02:23:13.254942
1306,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2036003,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540400,PR_20100605_004629_835_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004629_835_LC16.jpg,1.8,26.642017,-43.13705208,148.00449097,2010-06-05 00:46:29,0.1666666666666666,0.1666666666666666,,2021-03-31 02:23:13.258635
1307,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2036004,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540400,PR_20100605_004629_835_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004629_835_LC16.jpg,1.8,26.642017,-43.13705208,148.00449097,2010-06-05 00:46:29,0.8333333333333334,0.1666666666666666,,2021-03-31 02:23:13.258641
1321,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2036060,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540529,PR_20100605_004838_856_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004838_856_LC16.jpg,2.2,24.740139000000003,-43.13685764,148.00507431,2010-06-05 00:48:38,0.5,0.5,,2021-03-31 02:29:28.238353
1328,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2036072,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540549,PR_20100605_004858_860_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004858_860_LC16.jpg,1.748,24.270953,-43.13683194,148.00515833,2010-06-05 00:48:58,0.8333333333333334,0.8333333333333334,,2021-03-31 02:29:59.426993
1329,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2036068,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540549,PR_20100605_004858_860_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004858_860_LC16.jpg,1.748,24.270953,-43.13683194,148.00515833,2010-06-05 00:48:58,0.1666666666666666,0.1666666666666666,,2021-03-31 02:29:59.430174
1330,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035791,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539168,PR_20100605_002557_689_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_002557_689_LC16.jpg,2.275,23.225813,-43.13644444,148.00574583,2010-06-05 00:25:57,0.1666666666666666,0.8333333333333334,,2021-03-31 01:58:05.313281
1331,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035792,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539168,PR_20100605_002557_689_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_002557_689_LC16.jpg,2.275,23.225813,-43.13644444,148.00574583,2010-06-05 00:25:57,0.8333333333333334,0.8333333333333334,,2021-03-31 01:58:10.628780
1335,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035852,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539862,PR_20100605_003731_813_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003731_813_LC16.jpg,2.147,22.263425,-43.1364375,148.00586667,2010-06-05 00:37:31,0.8333333333333334,0.8333333333333334,,2021-03-31 02:08:13.198617
1336,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035848,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539862,PR_20100605_003731_813_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003731_813_LC16.jpg,2.147,22.263425,-43.1364375,148.00586667,2010-06-05 00:37:31,0.1666666666666666,0.1666666666666666,,2021-03-31 02:08:13.203688
1337,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035849,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539862,PR_20100605_003731_813_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003731_813_LC16.jpg,2.147,22.263425,-43.1364375,148.00586667,2010-06-05 00:37:31,0.8333333333333334,0.1666666666666666,,2021-03-31 02:08:13.203695
1338,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035850,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539862,PR_20100605_003731_813_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003731_813_LC16.jpg,2.147,22.263425,-43.1364375,148.00586667,2010-06-05 00:37:31,0.5,0.5,,2021-03-31 02:08:13.203699
1339,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035851,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539862,PR_20100605_003731_813_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003731_813_LC16.jpg,2.147,22.263425,-43.1364375,148.00586667,2010-06-05 00:37:31,0.1666666666666666,0.8333333333333334,,2021-03-31 02:08:13.203703
1343,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035860,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539866,PR_20100605_003735_773_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003735_773_LC16.jpg,2.208,22.559531,-43.13642292,148.00585625,2010-06-05 00:37:35,0.5,0.5,,2021-03-31 02:09:13.181802
1344,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035858,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539866,PR_20100605_003735_773_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003735_773_LC16.jpg,2.208,22.559531,-43.13642292,148.00585625,2010-06-05 00:37:35,0.1666666666666666,0.1666666666666666,,2021-03-31 02:09:13.185253
1345,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035875,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539915,PR_20100605_003824_782_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_003824_782_LC16.jpg,2.277,22.268204,-43.13646389,148.00582014,2010-06-05 00:38:24,0.5,0.5,,2021-03-31 02:09:43.526106
1350,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035926,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540166,PR_20100605_004235_821_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004235_821_LC16.jpg,2.275,22.799376,-43.13704861,148.00502569,2010-06-05 00:42:35,0.1666666666666666,0.8333333333333334,,2021-03-31 02:17:14.014879
1351,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035925,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540166,PR_20100605_004235_821_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004235_821_LC16.jpg,2.275,22.799376,-43.13704861,148.00502569,2010-06-05 00:42:35,0.5,0.5,,2021-03-31 02:17:16.062422
1355,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035973,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540299,PR_20100605_004448_825_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004448_825_LC16.jpg,1.97,26.247252000000003,-43.13716111,148.00439097,2010-06-05 00:44:48,0.1666666666666666,0.1666666666666666,,2021-03-31 02:21:57.212584
1361,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035990,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540346,PR_20100605_004535_827_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004535_827_LC16.jpg,2.11,27.976782,-43.13712431,148.00427986,2010-06-05 00:45:35,0.5,0.5,,2021-03-31 02:22:26.779717
1366,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2036089,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540583,PR_20100605_004932_871_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004932_871_LC16.jpg,2.165,23.420404,-43.13678264,148.00533125,2010-06-05 00:49:32,0.8333333333333334,0.1666666666666666,,2021-03-31 02:33:47.925151
1367,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2036092,Tasmania201006,r20100604_230524_lanterns_14_shallow,2540583,PR_20100605_004932_871_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_004932_871_LC16.jpg,2.165,23.420404,-43.13678264,148.00533125,2010-06-05 00:49:32,0.8333333333333334,0.8333333333333334,,2021-03-31 02:33:49.529998
1370,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035794,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539173,PR_20100605_002602_729_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_002602_729_LC16.jpg,2.105,23.649696,-43.1364375,148.00574167,2010-06-05 00:26:02,0.8333333333333334,0.1666666666666666,,2021-03-31 01:58:23.150751
1375,,7326,Biota > Macroalgae > Large canopy-forming > Brown > Ecklonia radiata,Ecklonia radiata,5b3ca3b9-20c0-4a7f-a08e-14ebd493f9cf,2035811,Tasmania201006,r20100604_230524_lanterns_14_shallow,2539343,PR_20100605_002852_761_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201006/r20100604_230524_lanterns_14_shallow/full_res/PR_20100605_002852_761_LC16.jpg,2.29,22.8049,-43.13644236,148.00577778,2010-06-05 00:28:52,0.1666666666666666,0.8333333333333334,,2021-03-31 01:59:04.283276
